,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
10439,49730,883.827,365.6410471723916,174.01841932590992,2.101162903264865,0.8794848275110698,50401,251.63108424771295,0.6747259307500272,0.9866867720878554,0.8000070126194944,0.6881915643597709,0.007352524576159,0.0010173107342985,0.4736076292559488,0.9951267812958194,HOROZ
9643,75186,1059.922,409.8002883128695,236.98933455081195,1.729192957521073,0.8158210289230726,76389,309.40230834700947,0.80270322208699,0.9842516592703138,0.8410058780940998,0.7550075418951161,0.005450486637311,0.0010924968703615,0.5700363883185057,0.9857029082111076,CALI
7393,34787,690.348,258.65072193521456,171.499553456102,1.5081714017489862,0.7485710284837143,35201,210.45708361255527,0.715119745091993,0.9882389704837932,0.91725629136094,0.8136729023523448,0.0074352695528563,0.0020103695258852,0.6620635920224885,0.9985053756275254,DERMASON
8423,44389,825.9219999999999,316.66128693366755,180.1679484051713,1.757589458817296,0.8223644491946309,45118,237.73478952658388,0.6513426265590609,0.9838423688993306,0.8177247755592039,0.7507541948958959,0.0071337783444922,0.0013979461552406,0.5636318611537848,0.9906334178174664,HOROZ
2240,36640,719.248,268.493408312293,174.07016323338314,1.5424435947262982,0.7613663257694111,37114,215.98957595008227,0.7755974683008404,0.987228539095759,0.8900368810347967,0.804450199756331,0.0073278768644184,0.0018930172921461,0.647140123888001,0.9981771389814303,SIRA
10061,27172,621.925,239.3771750259816,145.47228406351508,1.645517402624038,0.7941578062661129,27568,186.0012497526397,0.7738664843928001,0.9856355194428322,0.8827860064052632,0.7770216593643543,0.0088097002438532,0.0019809494516358,0.6037626591213348,0.9935019626387211,DERMASON
3443,39175,719.195,259.1594303656174,192.8686345107656,1.3437095721811192,0.6679474551535908,39457,223.33642596988068,0.7563909484090207,0.9928529791925388,0.9517558399413626,0.8617723293140508,0.0066154289818919,0.0022506499596944,0.7426515475713649,0.9979079932667648,SEKER
7267,40364,764.5469999999999,288.7231376992648,178.935345904827,1.613561234865426,0.7848015367826656,40880,226.70033300304195,0.716894003978403,0.9873776908023484,0.8677521222193816,0.7851824235824632,0.0071529862674478,0.0016770632073862,0.6165114383028305,0.9947789576965752,SIRA
8637,75698,1058.905,415.3089974132795,233.41395708794155,1.7792809075971698,0.8271203792720567,76255,310.454001516106,0.7733676607308875,0.9926955609468232,0.8483601716475334,0.7475253448630903,0.0054863932655192,0.0010567454472674,0.5587941412126819,0.994251746736882,CALI
2295,29230,636.0619999999999,228.96892116203708,163.03824743725448,1.404387772569477,0.7021246549754709,29603,192.91654126230023,0.7266083325047231,0.9873999256832078,0.9079036842183478,0.8425446575161036,0.0078333534437918,0.0024350013243226,0.7098814999089285,0.9969488984453796,DERMASON
8979,39370,743.739,277.18163246859785,181.3831739344364,1.5281551560498616,0.7561625641756354,39933,223.89158286148975,0.7163391557496361,0.9859013848195728,0.8944048957974472,0.8077432146838036,0.0070404275455574,0.0018487239611372,0.6524491008677255,0.9970434575511108,DERMASON
820,42218,741.0939999999999,249.39157803780444,215.7686594211449,1.1558285559490509,0.501461058693033,42547,231.84828465966507,0.7742018301516569,0.9922673749030484,0.965963964431115,0.9296556302495508,0.0059072333610735,0.0027217755334665,0.8642595908546894,0.9989359148626932,SEKER
2510,43983,792.432,308.2128211184992,182.4807987944465,1.6890150807904016,0.8058931335215462,44427,236.6450821295187,0.6628737641668676,0.9900060773853736,0.8801783921241412,0.7677976577052754,0.0070075443039014,0.0015022172562777,0.5895132431777074,0.9956967580528072,SIRA
2494,36166,684.301,238.5692528988332,193.2829525913991,1.2343005407371312,0.5861874572196174,36460,214.5879338986512,0.7873470631776026,0.9919363686231486,0.9705457064610568,0.8994785844831754,0.006596506467368,0.0026635267719522,0.809061723943857,0.9986253233536182,SEKER
4327,81592,1092.977,432.9595097012292,242.33491939849716,1.786616269648155,0.8286836342957479,82729,322.3137616268213,0.8085460599334073,0.986256330911772,0.8582926566304807,0.7444431971230733,0.0053063965793365,0.0010053232567192,0.554195673742823,0.990135007277548,CALI
9320,47184,825.5160000000001,309.46496957954054,194.78627720204477,1.588741127068945,0.7770578659594175,47749,245.10515024940605,0.694270327535976,0.9881672914616012,0.8700688672518472,0.7920287410314066,0.0065586845027878,0.0015920630718181,0.627309526619795,0.9966324443430196,SIRA
495,43877,783.7330000000001,297.3535060113888,188.7109575786992,1.575708744349844,0.7728119768118394,44349,236.35975017829227,0.7230287550465518,0.9893571444677444,0.8976572083073356,0.7948779664607001,0.0067769789641814,0.0016688516612933,0.6318309815646979,0.9955816026026396,SIRA
6887,34270,692.8249999999999,264.45289851241506,165.4606458600937,1.598282764688498,0.7800866326013065,34591,208.88733613619092,0.7897223182394285,0.9907201295134572,0.8971743889652384,0.7898848426741085,0.0077167463820372,0.0018529730809212,0.6239180646863011,0.9971974893659186,DERMASON
8027,82843,1116.382,429.198997584486,248.06603539724452,1.7301804211011045,0.8160548920159183,84069,324.77528170181773,0.7549093758827764,0.9854167410103606,0.8352952863108227,0.7567009325036624,0.0051808722231749,0.0010478032006188,0.5725963012519125,0.9906949096209686,CALI
7432,35168,698.4529999999999,250.5565028291533,179.74787591630547,1.3939330384400086,0.6966670822147517,35615,211.6064467572909,0.7126241134751773,0.9874491085216904,0.9059060511609658,0.8445458184798291,0.0071245593388635,0.0022357880708596,0.7132576395117647,0.9942333886351824,DERMASON
7718,27324,614.317,222.36952106696077,156.863528882334,1.4175986135933731,0.708791242954529,27649,186.5207691393738,0.7946950527877149,0.9882455061665884,0.9098484786592104,0.8387874752098242,0.0081382491972976,0.0024849548057594,0.7035644285688716,0.997371958512846,DERMASON
1233,44716,801.453,304.05590210981705,188.1908570649528,1.6156783961341663,0.7854421655178985,45234,238.60884200376464,0.8030169704588309,0.9885484370164036,0.8748159521045636,0.7847531994875908,0.0067997115598402,0.0015907525693524,0.6158375841060106,0.9949954801675392,SIRA
9546,49777,835.85,315.9612510525595,201.02292281256675,1.5717672722685507,0.7715023220745002,50255,251.74996488238523,0.7784345922276956,0.9904885086061088,0.8953274278934277,0.7967748071756658,0.0063475350272728,0.0015780735634152,0.6348500933498195,0.9978365995238808,SIRA
7189,51994,921.338,383.4577493326026,173.0682517135982,2.2156446692901666,0.8923541323865558,52783,257.29519406502726,0.5859139057922019,0.9850520053805204,0.7697064509156394,0.6709870761846444,0.0073750384531407,0.0009221480944783,0.4502236564068178,0.9975356443060934,HOROZ
10546,42066,762.413,268.6155166789625,199.76052463710676,1.344687681247036,0.668550096445381,42525,231.43053966326343,0.7272821576763485,0.9892063492063492,0.9094116129058448,0.8615680230411228,0.0063855730680112,0.0021703907446185,0.7422994583269887,0.9981609374086492,SEKER
7632,37935,731.16,269.6356552157783,179.6789934980407,1.5006520793913425,0.7456149952514267,38454,219.7733881286094,0.7222962680883473,0.9865033546575128,0.8917130122146729,0.8150753948053859,0.0071078332731192,0.0019351210042475,0.6643478992171559,0.9969550563994948,DERMASON
10660,77878,1093.529,427.3748936146532,233.53784830773589,1.830002702823123,0.8374935043286134,78711,314.8925995714809,0.8007938221714944,0.9894169811081044,0.8183970289767907,0.736806500045384,0.0054877487045719,0.0009976719745725,0.5428838185091283,0.9934788551906424,CALI
780,44409,758.7239999999999,268.85350599525367,210.62643222857903,1.276447135103559,0.6214869282412194,44698,237.78834063541436,0.7779587975614883,0.99353438632601,0.9694227649989048,0.8844531885688418,0.0060540319753935,0.0022851982405097,0.7822574427695913,0.9985102717366808,SEKER
7404,33518,702.956,277.57139915259285,154.30558055601924,1.7988422593168825,0.8312404049981293,34023,206.58277532367788,0.8083833779514266,0.985157099609088,0.8523769094593903,0.7442509421156555,0.0082812637732738,0.0015673065658132,0.5539094648400409,0.9963957531898644,HOROZ
7424,43098,778.746,294.8125658908227,186.5086958597589,1.580690726144483,0.774450243029508,43585,234.2521673304135,0.7543187188238383,0.9888264311116208,0.893049070871302,0.7945799956748234,0.0068405161699109,0.0016819734836447,0.6313573695266023,0.9979807388936756,SIRA
2833,56545,975.553,339.5660561178584,212.5891557194973,1.597287758957479,0.7797738701069399,57685,268.3194552339613,0.7920244281652263,0.9802374967495884,0.7466246683532174,0.7901833837621024,0.0060052357612142,0.0014441802341553,0.624389779973726,0.9973301523701864,BARBUNYA
5952,34447,682.912,225.08741131352775,195.3291752838704,1.152349161288425,0.4969266706637361,34853,209.42607907682404,0.7457836281365693,0.9883510745129545,0.9281790908620908,0.930421109979852,0.0065343110086082,0.0030206317687032,0.8656834418961399,0.9975695882102936,SEKER
3732,49364,850.5129999999999,322.60702072787706,195.6737823119332,1.648698241104132,0.7950536343029556,49843,250.7034042176264,0.7616373258451237,0.9903898240475092,0.8575477175954822,0.7771170126799496,0.0065352690367044,0.0014702422547176,0.603910851396609,0.995666758481288,SIRA
6638,48185,837.673,317.9881846589597,194.04545199514945,1.63873041799974,0.7922254612308488,48851,247.69143599055624,0.6862982481128045,0.9863667069251396,0.8629242872316909,0.7789328281370068,0.0065993189718576,0.0014985764834508,0.6067363507495157,0.9942773136793908,SIRA
9859,46732,830.8000000000001,310.8841393280252,192.4632493062957,1.6152909215061029,0.7853251474539411,47421,243.92833046729857,0.6692731829573935,0.985470572109403,0.8508073955758092,0.7846277748184538,0.0066524895003001,0.0015553161106699,0.6156407450165583,0.9944389063345004,SIRA
2887,50759,901.471,375.8414823421361,172.83301447318192,2.174593109353274,0.8879934277271528,51308,254.22109678626617,0.8107430360337337,0.9892999142433928,0.7849091667947921,0.6764051035613029,0.0074044303934698,0.0009560903185939,0.457523864123777,0.9949282422882492,HOROZ
5869,35545,706.7769999999999,274.20600295947145,165.97197204925718,1.6521223407413184,0.7960110790285705,36028,212.737630939172,0.7883122643601685,0.9865937604085712,0.8941771469928029,0.7758314137660046,0.0077143340261491,0.0017240412153761,0.6019143825861577,0.9944361986841082,DERMASON
1207,47225,983.252,352.85775772545867,171.10266992383015,2.0622574614559817,0.874566549348657,48501,245.2116177918943,0.7936974789915966,0.9736912640976476,0.6138357152218693,0.6949304993959675,0.0074718424081621,0.001074912112078,0.4829283989907288,0.995922694167622,HOROZ
4489,29418,639.3770000000001,248.270638187876,151.1291286826143,1.6427715844856632,0.7933794857325527,29717,193.5359422097586,0.7535541381695228,0.989938419086718,0.9042926241729654,0.7795361691675456,0.0084394125429286,0.0019223703605285,0.6076766390404124,0.9982739151713408,DERMASON
2803,34873,691.3209999999999,257.634984474042,172.9231620810263,1.489881293943274,0.7412813638782901,35238,210.71706775567404,0.751071482414766,0.9896418638969294,0.9169373741794864,0.8178899623661353,0.0073878067408608,0.0020392703368988,0.6689439905392784,0.9966471382002372,DERMASON
3492,52388,894.6909999999998,353.8191065737613,189.78925657036444,1.8642736315402697,0.8439626499639067,53003,258.2682196275525,0.7904401225161066,0.9883968831952908,0.822423564704095,0.7299442422104214,0.0067538197024845,0.0011827364309206,0.5328185967361463,0.9933196602894862,HOROZ
1081,35377,687.7569999999998,237.87443389331912,189.49175805870425,1.255328655611639,0.6045013228810036,35712,212.2342935863473,0.7819849690539346,0.9906193996415772,0.9398549366679504,0.8922114500187488,0.0067239854677705,0.0026283167233518,0.7960412715445586,0.9992934192194102,SEKER
682,42601,793.4,297.6150348630477,182.70505537446044,1.6289370551519509,0.7893859324170892,43137,232.89756942755469,0.6960947712418301,0.987574472030971,0.850443106953127,0.782546384240051,0.0069861044309534,0.0016160514847632,0.6123788434871777,0.9975265899473604,SIRA
1225,27419,617.3599999999999,228.98332960441016,152.73354938337977,1.4992339962560168,0.7450511925119038,27768,186.84473521374213,0.7724749964783773,0.987431575914722,0.9040334522183866,0.8159752744295128,0.0083512648019406,0.0022837050556524,0.6658156484803188,0.9982134554409398,DERMASON
9024,79019,1147.917,391.15737308374975,258.3241976937509,1.5142111214353815,0.7509053051588623,80416,317.19097651955326,0.7004485338439174,0.9826278352566652,0.7535644778831866,0.8109037393797004,0.0049501686060789,0.0013203132046492,0.6575648745399814,0.9956920460937012,BARBUNYA
5603,33845,670.945,226.3816047704176,190.5214244802563,1.1882212480196814,0.5401105065345906,34159,207.58803528036384,0.763926507764536,0.9908076934336484,0.9447796730477572,0.9169827888219404,0.0066887754401068,0.0029172329871697,0.8408574349956637,0.9991246708171756,SEKER
3576,155524,1523.8249999999998,559.7562846749181,360.26295060604804,1.5537436856420423,0.7653563145793639,159126,444.9936032746892,0.8175061237791865,0.9773638500307932,0.8416607850569732,0.7949774133096549,0.0035991633746233,0.0008867485409895,0.6319890876725097,0.981949054365837,BOMBAY
10457,29450,641.1449999999999,247.197372519144,151.9909255326412,1.6263955999534756,0.7886389626996317,29795,193.6411748375085,0.7965487395867142,0.9884208759859036,0.9002904506959222,0.7833464120760917,0.0083937987273053,0.0019496369551263,0.6136316013124861,0.9980077363670328,DERMASON
5811,41346,741.288,236.42263494006323,222.87502343686447,1.0607856873968495,0.333648694171573,41779,229.4414134732874,0.7821201573849879,0.9896359415017114,0.9455171807716696,0.9704714336317856,0.0057181501218996,0.0031287174221422,0.941814803495333,0.9990636637263256,SEKER
1538,52384,874.216,328.06927338195766,204.71841484328556,1.6025391444785206,0.7814165800348848,53074,258.2583596157281,0.7126202233740087,0.9869992840185402,0.8613328686170354,0.7872067900581731,0.0062627762939439,0.0014835493155409,0.6196945303136926,0.9930847424469236,SIRA
1730,24056,568.9139999999999,200.98527434413728,152.607873664834,1.317004617897714,0.6507421626551281,24406,175.01157244065053,0.779874213836478,0.9856592641153816,0.9339852911985947,0.8707681346892446,0.0083548916837436,0.0029629934957528,0.7582371443901869,0.9986018206234516,DERMASON
9945,86145,1130.325,429.0970508578359,256.1645592864474,1.6750835949090543,0.8022523000256367,87086,331.184571774125,0.7880653542154566,0.989194589256597,0.8472923258402296,0.7718174038065103,0.0049811022213458,0.0010903438700433,0.595702104818622,0.9978508232344676,BARBUNYA
1522,91010,1196.528,428.46284083325946,271.0121313456262,1.5809729206801957,0.7745424730312773,92343,340.4078891070933,0.6992593275554736,0.9855646881734405,0.7988279398414383,0.7944863746995657,0.0047078655184403,0.0011570433362885,0.6312085995832586,0.9979237032416008,BARBUNYA
2106,40113,726.0740000000001,251.5681979454164,203.2981914668624,1.237434510018364,0.589012977457502,40420,225.994375721967,0.7835794655414908,0.9924047501237012,0.956165868124572,0.8983423881384315,0.0062714879950493,0.0025195206786389,0.8070190463262601,0.9986332181662232,SEKER
8381,42057,767.1249999999999,281.48900804491615,190.67280797853292,1.476293400350027,0.7356405387003879,42444,231.40578111388388,0.7406487743026204,0.9908821034775234,0.8980817722509633,0.822077503917877,0.0066930358333907,0.0018856190999431,0.6758114224478472,0.9976959428409208,SIRA
85,52612,889.871,347.9376739206413,196.36836933454907,1.7718621135355384,0.8255164871232866,53606,258.8197807888848,0.6901744719926538,0.98145729955602,0.8349117400614208,0.7438682275260516,0.006613275943143,0.0012490517846276,0.5533399399227499,0.9804420754551512,HOROZ
8268,33924,673.045,244.98190273195357,176.96552925611897,1.3843481482622286,0.6915154804557178,34219,207.83016700083667,0.768885564697083,0.991379058417838,0.9410847027136278,0.8483490604129793,0.0072214922394751,0.0023073051971204,0.7196961283035849,0.9963100025285628,DERMASON
10779,40420,758.5469999999999,287.0486371401309,179.83321756218874,1.5961936344761538,0.7794291306541559,40903,226.8575376711016,0.7914317042606517,0.9881915751900838,0.8827570263259723,0.7903104502821752,0.0071016486180141,0.0017089519084591,0.6245906078252145,0.9969675523641992,SIRA
9818,55846,930.567,377.4751424978305,189.36839282368467,1.993337625510116,0.8650584064969805,56548,266.6558373920959,0.6323214710311484,0.9875857678432484,0.8104134519087066,0.7064195952813727,0.0067592153869181,0.0010383099092461,0.4990286445974983,0.9947325734835092,HOROZ
8933,72735,1045.4979999999998,391.9073339716922,238.19128331653025,1.6453470862361077,0.7941096644151668,73966,304.3173972784206,0.7175907655880032,0.9833572181813266,0.8361937063003496,0.7765034509418027,0.0053881533508172,0.0012083514594401,0.6029576093245286,0.9920745456260024,CALI
7886,39395,735.469,276.9184076022403,182.24386115909115,1.5194937477784356,0.7529183600089302,39735,223.96265729992072,0.755112993808821,0.9914433119416132,0.9152130939481355,0.808767677234429,0.0070292780201101,0.0018551781820306,0.6541051557391736,0.9939086945353144,SIRA
4107,48864,871.1360000000001,357.7541309719288,174.65845494871542,2.0483069718953795,0.8727272639812909,49592,249.43050558008932,0.625571302377386,0.9853202129375704,0.8091461209034106,0.6972120906122001,0.0073214254046318,0.001067173527832,0.4861046992958348,0.9956916446387656,HOROZ
10325,29453,632.811,227.3243032968749,165.3592755243789,1.374729676191406,0.6861970170302645,29820,193.65103746451956,0.7402483160751986,0.9876928236083166,0.9242540490324666,0.8518712458633177,0.0077182053881395,0.0025072170424264,0.7256846195287212,0.9976201820218028,DERMASON
5931,46324,808.0649999999999,291.8019270932865,203.0235358510965,1.437281278104144,0.7182762383645614,46863,242.86117159873805,0.6906092997599773,0.988498388920897,0.8915040574863545,0.8322809037552978,0.006299152212531,0.0018644106962715,0.6926915027557354,0.9955925284126436,SIRA
2381,24491,575.6639999999999,215.50365879038577,145.27854621607102,1.4833825392902114,0.7386082059337497,24841,176.5868332863718,0.7629595015576324,0.9859103900809146,0.9287059761667136,0.8194145485860763,0.0087993001016857,0.002447048485317,0.6714402024345235,0.9960026724688572,DERMASON
6504,67801,1015.657,355.0918226913255,243.8804044382705,1.4560080114235014,0.7268375591773172,68991,293.8144216552155,0.7815677233429394,0.9827513733675408,0.8259463365931503,0.8274322383104348,0.0052372652717707,0.0015143075436386,0.6846441089954162,0.9968473076712308,BARBUNYA
6978,70027,1018.064,372.3035743259188,240.1702666954873,1.5501651367942386,0.7641044340494773,70967,298.59863629824105,0.7798801674982181,0.9867544069778912,0.8490342778624667,0.8020300015622315,0.005316571812671,0.0013569814290373,0.6432521234059132,0.9971470158727116,BARBUNYA
2770,28608,636.556,231.66835356868967,157.4549413730461,1.4713311093858616,0.7335303763472174,28983,190.85291953696577,0.743605739238927,0.98706138080944,0.8872053031119173,0.8238195532406969,0.0080980269004715,0.0023008449880417,0.6786786563017015,0.9985610202928884,DERMASON
4328,34820,696.871,254.45809612429545,174.80913126370606,1.455633892147407,0.7266707197503466,35243,210.55688292639203,0.7495909756307586,0.9879976165479668,0.901018788047797,0.8274717375215331,0.0073078143631331,0.0021133914519279,0.6847094763969052,0.9966863201178402,DERMASON
4800,31473,670.4789999999999,252.55580291929505,158.8970111611294,1.5894307959209568,0.7772790141162179,31792,200.18158804308095,0.7629818181818182,0.9899660291897332,0.8797872137790866,0.7926231974446043,0.0080245226994342,0.0019537369348329,0.6282515331273082,0.9985623343370988,DERMASON
10426,35130,678.016,239.18315016750552,187.16010607107827,1.2779601122723787,0.6226543090880713,35473,211.4920925390504,0.7801465689540307,0.9903306740337722,0.960302652931671,0.8842265535466757,0.006808515518574,0.0025673578413738,0.7818565979970323,0.9991815457571877,SEKER
6309,41732,793.483,268.54093357650834,198.30080817559096,1.3542099805197028,0.674321466125952,42417,230.50994052510575,0.7596475899228193,0.9838508145319094,0.8329209953958103,0.8583791582724672,0.0064348924944049,0.0021549525681747,0.7368147793565496,0.997801927999062,DERMASON
7665,83546,1120.191,438.01430985843297,244.91132996109337,1.7884607867182625,0.8290732404731836,84546,326.15038096627126,0.7894731868651075,0.9881721193196604,0.8366645489989223,0.7446112458556061,0.0052427921128292,0.0009941702533847,0.5544459074546381,0.9916047638390428,CALI
7813,71342,1075.003,391.5659601213989,232.52452246419304,1.6839770531372535,0.8045888241386618,72680,301.389209495788,0.7238727221072284,0.9815905338470006,0.7757750209745765,0.7697022729001953,0.0054885755953211,0.0011883120169693,0.5924415889077267,0.9976580410447858,BARBUNYA
314,42692,777.834,293.40519121894505,186.06524465042716,1.5768941253385846,0.7732034990426867,43232,233.14618299220243,0.8000749625187407,0.9875092524056256,0.8867118641193956,0.7946218743560809,0.0068726035608297,0.0016902195477532,0.6314239232051715,0.9956886751004764,SIRA
8002,80134,1108.333,423.2501817367761,244.37499481701843,1.7319700898763994,0.8164775540334402,82202,319.42100381441344,0.7347698514579131,0.974842461253984,0.8197589314666152,0.7546860405438995,0.0052817802897244,0.0010568792270096,0.5695510197918284,0.986445330938048,CALI
5744,36195,699.591,261.4687208715651,176.69586471370442,1.4797670635654991,0.7371015119550749,36553,214.6739511950372,0.7943248403449865,0.990206002243318,0.9293301293050958,0.8210310987847997,0.007223890616703,0.0020248336710484,0.6740920651717757,0.9974992358520416,DERMASON
3792,33876,666.9659999999999,228.1491732215778,189.1647867751134,1.206086910312809,0.5590593418990917,34211,207.68308264624824,0.7882722513089006,0.9902078278916138,0.9569617899852102,0.910295135913322,0.0067348321295778,0.0028525641924698,0.8286372344674535,0.9994085218890016,SEKER
8806,42535,743.443,261.6697884722022,207.22098508316765,1.2627571882605502,0.6106275998262716,42835,232.71709012298635,0.760640200286123,0.9929963814637562,0.9670767623805102,0.8893540652199077,0.0061518699535018,0.0023740271816821,0.7909506533231758,0.9987786230432184,SEKER
6017,32152,655.6379999999999,239.60429749000983,171.100195109753,1.4003741920709942,0.7000489581501348,32469,202.32942900706496,0.7699233716475096,0.9902368412947736,0.9399172574087732,0.8444315528835661,0.0074522361747328,0.0023373523363357,0.713064647505351,0.9985573296446943,DERMASON
4572,57428,950.056,387.78823550437664,191.03386982999052,2.029944929919948,0.8702421480192095,58271,270.40636193523795,0.6619179345320424,0.9855331125259564,0.7995307025676867,0.6973041912515319,0.0067525986540429,0.0009847813222668,0.4862331351369531,0.987026487430339,HOROZ
4283,72098,1155.934,454.2319853252221,205.43107070361825,2.2111162823103654,0.8918860170113649,73989,302.98188839651084,0.579156223893066,0.9744421468056064,0.6780582517160293,0.6670201531043243,0.0063002022986105,0.0007692899882824,0.4449158846473162,0.9837607568022012,HOROZ
10096,40845,749.4689999999999,262.2616069958718,198.68392088440984,1.3199941184392576,0.6527433316607151,41310,228.0470767291432,0.7714172395557906,0.9887436456063908,0.9137795119548222,0.8695404536765949,0.006420898690069,0.0022643040658584,0.7561006005800986,0.9980483457141204,SEKER
9918,52701,883.087,347.8866212722664,194.36508487220928,1.7898617002173725,0.8293682206668205,53463,259.03860184746173,0.6511602046111646,0.985747152236126,0.8492229786526267,0.7446063918759624,0.0066011389019613,0.0012517156264049,0.5544386788225395,0.992368556343584,SIRA
3030,35319,700.6759999999999,265.83728185925133,169.59354183095553,1.5674964918429968,0.7700695350519694,35735,212.0602449317203,0.7195330644175528,0.988358751923884,0.9040319485134182,0.7977069410602704,0.0075267499606232,0.0018800124946676,0.6363363638157339,0.9974550179132916,DERMASON
3750,80759,1236.831,415.85443341449286,248.17154369673963,1.6756733154009718,0.8024085983035112,82623,320.66423622422724,0.7893404488232074,0.9774396959684348,0.663407035405507,0.7710973130461084,0.0051493261854962,0.0011229668216384,0.5945910661869281,0.9963403831852484,BARBUNYA
5231,53609,893.4559999999999,354.7254336862836,193.35432504701396,1.8345875304316697,0.8383829636497789,54085,261.26059548601535,0.7953857566765579,0.99119903855043,0.8439199057367944,0.7365149794053735,0.0066169007757332,0.0012010489865726,0.5424543148884976,0.9951799219232924,CALI
7158,34949,688.7900000000001,257.47009043053333,173.38551926778877,1.4849572877702577,0.739260066698469,35312,210.946554484659,0.785918280150217,0.98972020842773,0.9257014652138996,0.8193050856195407,0.0073670231031083,0.0020476437356906,0.6712608233220428,0.9967936515867308,DERMASON
3422,46105,802.554,301.57163244364654,195.55852792533344,1.54210422650957,0.7612448114008993,46628,242.2864197804216,0.7960804627471294,0.9887835635240628,0.8995169742776215,0.803412502088361,0.0065409745676964,0.0016810342642592,0.6454716485118807,0.9953845572622708,SIRA
10343,33203,670.74,249.9082958175626,169.45266745035158,1.474797060310567,0.7350071150105142,33513,205.60975804626003,0.719115481244044,0.9907498582639572,0.9274249522566408,0.8227408272847363,0.007526678186235,0.0021273321644615,0.6769024688811724,0.998293771222918,DERMASON
5507,67236,1008.387,344.0350656046625,249.566195033015,1.3785323190873278,0.6883178921995482,68429,292.58765187514905,0.755036496350365,0.9825658711949612,0.8309162572092031,0.8504588082058103,0.0051168282706386,0.0016511774097625,0.7232801844548471,0.9970651100264508,BARBUNYA
8585,34003,687.389,261.6872274657742,166.07579127378102,1.575709653156942,0.7728122773984081,34364,208.0720169547788,0.6940804245764441,0.9894948201606332,0.9043195993637788,0.7951172052598261,0.0076960041015726,0.0018974470162882,0.6322113701001963,0.9961815587024554,DERMASON
2427,58678,960.283,388.4974921569116,193.4136119457944,2.0086357327621336,0.8672629533670191,59456,273.33340448245593,0.6290523156089194,0.9869146932185144,0.7996255927800137,0.7035654283504572,0.0066208373181927,0.0010007155395947,0.4950043119699625,0.9942833488942014,HOROZ
8682,31387,658.0649999999999,239.8404659160061,167.34459429943968,1.4332131068831853,0.7163579686793219,31772,199.90790277175773,0.795816430020284,0.9878824121868311,0.910798036235692,0.8335036458850399,0.0076413950334853,0.0022750053897481,0.694728327703654,0.995693744987914,DERMASON
9671,50002,860.687,333.9125522520169,191.89649467799435,1.7400659288348548,0.8183705796212586,50710,252.3182984165984,0.7134988584474886,0.9860382567540918,0.8482165717920063,0.7556418490855769,0.0066779839256833,0.0013430405965189,0.5709946040894698,0.9935682561246334,SIRA
9650,38089,732.6399999999999,259.0023967505165,187.6696202510633,1.380097622641452,0.6891839488653634,38574,220.21902964870588,0.7138519781846806,0.98742676414165,0.8917193327213812,0.8502586555630657,0.0067999264026494,0.0021922406265373,0.7229397813599122,0.9977274735677458,SIRA
2999,44665,762.9689999999999,256.4415942329787,221.8978365521275,1.155674152653292,0.5012615726500899,45067,238.47273275071944,0.7564185069773743,0.9910799476335236,0.9641917632497036,0.9299300039995289,0.0057414439546172,0.0026485119327218,0.8647698123385639,0.9993921201145162,SEKER
10447,27246,610.0190000000001,228.25735828297803,152.20476160968266,1.499672913442264,0.7452259141139571,27561,186.2543546762176,0.7441822353326778,0.9885708065745076,0.9200806394986756,0.8159840106679584,0.0083776465640085,0.0022910174242737,0.6658299056657668,0.9985270744867684,DERMASON
6470,61387,960.455,318.9882421910172,245.26035717240444,1.3006106892635163,0.6394056320730452,62237,279.57173664849853,0.8037893468810559,0.9863425293635618,0.8362424895200959,0.8764327322167718,0.0051963484482222,0.0018912649917803,0.7681343341009559,0.9990437257220164,BARBUNYA
10403,28695,645.1129999999999,247.8314899707195,147.64423920976614,1.678572027579159,0.8031740337822498,29049,191.14290134916203,0.794611209570226,0.9878136941030672,0.8664519944908937,0.771261559101085,0.0086367482129541,0.0018851102959874,0.5948443925470365,0.9984891580917722,DERMASON
1295,35789,685.127,233.6187674102795,195.22443658144,1.196667648277847,0.5492563533175248,36146,213.46655491323864,0.7770757338891784,0.9901233884800532,0.9581141673608566,0.9137388972622662,0.006527669602679,0.0028068963708462,0.8349187723700624,0.99912028383511,SEKER
1989,57615,943.606,381.4261919009201,193.55507636302136,1.970633883998671,0.8616806555570842,58281,270.8462596565003,0.643829340246737,0.9885726051371804,0.8131375985368948,0.7100882566734058,0.0066202584726359,0.0010382549974508,0.5042253322654768,0.9936435249328368,HOROZ
9830,51559,897.0740000000001,364.9340163205116,180.9135277415732,2.0171737341930744,0.8684692045509088,52296,256.2166225813623,0.6055577087957906,0.985907143949824,0.8051148002029808,0.7020902714542627,0.0070779886405964,0.0010608682332844,0.4929307492707203,0.9943269602050092,HOROZ
6636,77606,1067.024,407.859894779203,244.52452005911704,1.6679713538773022,0.8003517750004326,78338,314.3422149643872,0.8063798836242726,0.990655875820164,0.8565580237743492,0.7707112638141536,0.0052555201244646,0.0011438321279727,0.5939958521700098,0.9907680657415132,CALI
